Date,positiveIncrease,state,Province_State,size,forecast
2020-03-15,0.1512814674907472,AL,Alabama,0.1512814674907472,
2020-03-16,0.4034172466419927,AL,Alabama,0.4034172466419927,
2020-03-17,0.2017086233209963,AL,Alabama,0.2017086233209963,
2020-03-18,0.2521357791512454,AL,Alabama,0.2521357791512454,
2020-03-19,0.5546987141327399,AL,Alabama,0.5546987141327399,
2020-03-20,0.327776512896619,AL,Alabama,0.327776512896619,
2020-03-21,1.0841838503503551,AL,Alabama,1.0841838503503551,
2020-03-22,0.3529900908117436,AL,Alabama,0.3529900908117436,
2020-03-23,0.7311937595386117,AL,Alabama,0.7311937595386117,
2020-03-24,1.2102517399259778,AL,Alabama,1.2102517399259778,
2020-03-25,1.7145232982284688,AL,Alabama,1.7145232982284688,
2020-03-26,5.622627875072773,AL,Alabama,5.622627875072773,
2020-03-27,2.042299811125088,AL,Alabama,2.042299811125088,
2020-03-28,2.748279992748575,AL,Alabama,2.748279992748575,
2020-03-29,2.7734935706637,AL,Alabama,2.7734935706637,
2020-03-30,1.3363196295016009,AL,Alabama,1.3363196295016009,
2020-03-31,3.0760565056451945,AL,Alabama,3.0760565056451945,
2020-04-01,2.420503479851956,AL,Alabama,2.420503479851956,
2020-04-02,3.933318154759428,AL,Alabama,3.933318154759428,
2020-04-03,5.017502005109784,AL,Alabama,5.017502005109784,
2020-04-04,3.731609531438432,AL,Alabama,3.731609531438432,
2020-04-05,5.446132829666901,AL,Alabama,5.446132829666901,
2020-04-06,4.3367354014014206,AL,Alabama,4.3367354014014206,
2020-04-07,3.807250265183806,AL,Alabama,3.807250265183806,
2020-04-08,6.303394478781136,AL,Alabama,6.303394478781136,
2020-04-09,10.085431166049815,AL,Alabama,10.085431166049815,
2020-04-10,5.017502005109784,AL,Alabama,5.017502005109784,
2020-04-11,5.622627875072773,AL,Alabama,5.622627875072773,
2020-04-12,8.421335023651597,AL,Alabama,8.421335023651597,
2020-04-13,5.269637784261029,AL,Alabama,5.269637784261029,
2020-04-14,3.580328063947685,AL,Alabama,3.580328063947685,
2020-04-15,5.975617965884516,AL,Alabama,5.975617965884516,
2020-04-16,5.849550076308893,AL,Alabama,5.849550076308893,
2020-04-17,4.66451191429804,AL,Alabama,4.66451191429804,
2020-04-18,3.151697239390568,AL,Alabama,3.151697239390568,
2020-04-19,4.588871180552666,AL,Alabama,4.588871180552666,
2020-04-20,4.740152648043414,AL,Alabama,4.740152648043414,
2020-04-21,5.193997050515656,AL,Alabama,5.193997050515656,
2020-04-22,5.899977232139142,AL,Alabama,5.899977232139142,
2020-04-23,7.891849887433982,AL,Alabama,7.891849887433982,
2020-04-24,1.3615332074167252,AL,Alabama,1.3615332074167252,
2020-04-25,7.690141264112984,AL,Alabama,7.690141264112984,
2020-04-26,3.3534058627115644,AL,Alabama,3.3534058627115644,
2020-04-27,5.77390934256352,AL,Alabama,5.77390934256352,
2020-04-28,4.740152648043414,AL,Alabama,4.740152648043414,
2020-04-29,3.908104576844304,AL,Alabama,3.908104576844304,
2020-04-30,4.462803290977043,AL,Alabama,4.462803290977043,
2020-05-01,3.5046873302023114,AL,Alabama,3.5046873302023114,
2020-05-02,6.958947504574374,AL,Alabama,6.958947504574374,
2020-05-03,7.337151173301241,AL,Alabama,7.337151173301241,
2020-05-04,7.564073374537362,AL,Alabama,7.564073374537362,
2020-05-05,6.555530257932381,AL,Alabama,6.555530257932381,
2020-05-06,7.463219062876864,AL,Alabama,7.463219062876864,
2020-05-07,7.99270419909448,AL,Alabama,7.99270419909448,
2020-05-08,8.143985666585227,AL,Alabama,8.143985666585227,
2020-05-09,8.72389795863309,AL,Alabama,8.72389795863309,
2020-05-10,5.2948513621761535,AL,Alabama,5.2948513621761535,
2020-05-11,5.849550076308893,AL,Alabama,5.849550076308893,
2020-05-12,7.589286952452486,AL,Alabama,7.589286952452486,
2020-05-13,7.740568419943234,AL,Alabama,7.740568419943234,
2020-05-14,8.849965848208715,AL,Alabama,8.849965848208715,
2020-05-15,6.252967322950886,AL,Alabama,6.252967322950886,
2020-05-16,7.740568419943234,AL,Alabama,7.740568419943234,
2020-05-17,6.252967322950886,AL,Alabama,6.252967322950886,
2020-05-18,7.942277043264231,AL,Alabama,7.942277043264231,
2020-05-19,7.311937595386117,AL,Alabama,7.311937595386117,
2020-05-20,9.278596672765833,AL,Alabama,9.278596672765833,
2020-05-21,9.455091718171705,AL,Alabama,9.455091718171705,
2020-05-22,11.194828594315297,AL,Alabama,11.194828594315297,
2020-05-23,9.455091718171705,AL,Alabama,9.455091718171705,
2020-05-24,9.808081808983449,AL,Alabama,9.808081808983449,
2020-05-25,10.16107189979519,AL,Alabama,10.16107189979519,
2020-05-26,16.792242891472945,AL,Alabama,16.792242891472945,
2020-05-27,11.270469328060669,AL,Alabama,11.270469328060669,
2020-05-28,11.774740886363162,AL,Alabama,11.774740886363162,
2020-05-29,12.934565470458889,AL,Alabama,12.934565470458889,
2020-05-30,13.514477762506754,AL,Alabama,13.514477762506754,
2020-05-31,13.71618638582775,AL,Alabama,13.71618638582775,
2020-06-01,11.598245840957288,AL,Alabama,11.598245840957288,
2020-06-02,7.034588238319746,AL,Alabama,7.034588238319746,
2020-06-03,5.269637784261029,AL,Alabama,5.269637784261029,
2020-06-04,5.572200719242524,AL,Alabama,5.572200719242524,
2020-06-05,7.942277043264231,AL,Alabama,7.942277043264231,
2020-06-06,16.5401071123217,AL,Alabama,16.5401071123217,
2020-06-07,11.522605107211914,AL,Alabama,11.522605107211914,
2020-06-08,10.71577061392793,AL,Alabama,10.71577061392793,
2020-06-09,12.531148223816896,AL,Alabama,12.531148223816896,
2020-06-10,,AL,Alabama,10.840008806383036,10.840008806383036
2020-06-11,,AL,Alabama,11.295365141028102,11.295365141028102
2020-06-12,,AL,Alabama,12.021600515171674,12.021600515171674
2020-06-13,,AL,Alabama,11.626780011118589,11.626780011118589
2020-06-14,,AL,Alabama,11.611416632795319,11.611416632795319
2020-06-15,,AL,Alabama,11.693265556122848,11.693265556122848
2020-06-16,,AL,Alabama,11.527295811584253,11.527295811584253
2020-06-17,,AL,Alabama,11.580926714462553,11.580926714462553
2020-06-18,,AL,Alabama,11.644497056401077,11.644497056401077
2020-03-20,0.9347468783349042,AK,Alaska,0.9347468783349042,
2020-03-21,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-03-22,1.2463291711132056,AK,Alaska,1.2463291711132056,
2020-03-23,1.077238780520103,AK,Alaska,1.077238780520103,
2020-03-24,2.18107604944811,AK,Alaska,2.18107604944811,
2020-03-25,0.9347468783349042,AK,Alaska,0.9347468783349042,
2020-03-26,2.648449488615562,AK,Alaska,2.648449488615562,
2020-03-27,1.557911463891507,AK,Alaska,1.557911463891507,
2020-03-28,2.4926583422264112,AK,Alaska,2.4926583422264112,
2020-03-29,2.648449488615562,AK,Alaska,2.648449488615562,
2020-03-30,1.8694937566698084,AK,Alaska,1.8694937566698084,
2020-03-31,0.7789557319457535,AK,Alaska,0.7789557319457535,
2020-04-01,2.18107604944811,AK,Alaska,2.18107604944811,
2020-04-02,1.557911463891507,AK,Alaska,1.557911463891507,
2020-04-03,2.18107604944811,AK,Alaska,2.18107604944811,
2020-04-04,2.18107604944811,AK,Alaska,2.18107604944811,
2020-04-05,2.18107604944811,AK,Alaska,2.18107604944811,
2020-04-06,0.9347468783349042,AK,Alaska,0.9347468783349042,
2020-04-07,3.427405220561316,AK,Alaska,3.427405220561316,
2020-04-08,2.0252849030589597,AK,Alaska,2.0252849030589597,
2020-04-09,1.4021203175023564,AK,Alaska,1.4021203175023564,
2020-04-10,1.7137026102806578,AK,Alaska,1.7137026102806578,
2020-04-11,1.7137026102806578,AK,Alaska,1.7137026102806578,
2020-04-12,2.3368671958372604,AK,Alaska,2.3368671958372604,
2020-04-13,0.7789557319457535,AK,Alaska,0.7789557319457535,
2020-04-14,1.2463291711132056,AK,Alaska,1.2463291711132056,
2020-04-15,1.2463291711132056,AK,Alaska,1.2463291711132056,
2020-04-16,1.090538024724055,AK,Alaska,1.090538024724055,
2020-04-17,1.4021203175023564,AK,Alaska,1.4021203175023564,
2020-04-18,0.7789557319457535,AK,Alaska,0.7789557319457535,
2020-04-19,0.7789557319457535,AK,Alaska,0.7789557319457535,
2020-04-20,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-04-21,1.2463291711132056,AK,Alaska,1.2463291711132056,
2020-04-22,0.9347468783349042,AK,Alaska,0.9347468783349042,
2020-04-23,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-04-24,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-04-25,1.077238780520103,AK,Alaska,1.077238780520103,
2020-04-26,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-04-27,0.6231645855566028,AK,Alaska,0.6231645855566028,
2020-04-28,0.9347468783349042,AK,Alaska,0.9347468783349042,
2020-04-29,0.6231645855566028,AK,Alaska,0.6231645855566028,
2020-04-30,1.077238780520103,AK,Alaska,1.077238780520103,
2020-05-01,1.4021203175023564,AK,Alaska,1.4021203175023564,
2020-05-02,0.1557911463891507,AK,Alaska,0.1557911463891507,
2020-05-03,0.4673734391674521,AK,Alaska,0.4673734391674521,
2020-05-04,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-05-05,0.1557911463891507,AK,Alaska,0.1557911463891507,
2020-05-06,0.1557911463891507,AK,Alaska,0.1557911463891507,
2020-05-07,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-05-08,0.4673734391674521,AK,Alaska,0.4673734391674521,
2020-05-09,0.1557911463891507,AK,Alaska,0.1557911463891507,
2020-05-10,0.1557911463891507,AK,Alaska,0.1557911463891507,
2020-05-11,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-05-12,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-05-13,1.077238780520103,AK,Alaska,1.077238780520103,
2020-05-14,0.6231645855566028,AK,Alaska,0.6231645855566028,
2020-05-15,0.1557911463891507,AK,Alaska,0.1557911463891507,
2020-05-16,0.6231645855566028,AK,Alaska,0.6231645855566028,
2020-05-17,0.6231645855566028,AK,Alaska,0.6231645855566028,
2020-05-18,0.4673734391674521,AK,Alaska,0.4673734391674521,
2020-05-19,1.077238780520103,AK,Alaska,1.077238780520103,
2020-05-20,0.4673734391674521,AK,Alaska,0.4673734391674521,
2020-05-21,1.077238780520103,AK,Alaska,1.077238780520103,
2020-05-22,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-05-23,0.6231645855566028,AK,Alaska,0.6231645855566028,
2020-05-24,1.077238780520103,AK,Alaska,1.077238780520103,
2020-05-25,0.1557911463891507,AK,Alaska,0.1557911463891507,
2020-05-26,0.3115822927783014,AK,Alaska,0.3115822927783014,
2020-05-27,0.1557911463891507,AK,Alaska,0.1557911463891507,
2020-05-28,2.0252849030589597,AK,Alaska,2.0252849030589597,
2020-05-29,0.7789557319457535,AK,Alaska,0.7789557319457535,
2020-05-30,0.6231645855566028,AK,Alaska,0.6231645855566028,
2020-05-31,1.077238780520103,AK,Alaska,1.077238780520103,
2020-06-01,5.141107830841973,AK,Alaska,5.141107830841973,
2020-06-02,3.115822927783014,AK,Alaska,3.115822927783014,
2020-06-03,2.804240635004713,AK,Alaska,2.804240635004713,
2020-06-04,1.2463291711132056,AK,Alaska,1.2463291711132056,
2020-06-05,1.7137026102806578,AK,Alaska,1.7137026102806578,
2020-06-06,1.8694937566698084,AK,Alaska,1.8694937566698084,
2020-06-07,1.2463291711132056,AK,Alaska,1.2463291711132056,
2020-06-08,2.9600317813938632,AK,Alaska,2.9600317813938632,
2020-06-09,1.557911463891507,AK,Alaska,1.557911463891507,
2020-06-10,,AK,Alaska,1.996374653823439,1.996374653823439
2020-06-11,,AK,Alaska,1.6672240296912433,1.6672240296912433
2020-06-12,,AK,Alaska,2.1120926941863893,2.1120926941863893
2020-06-13,,AK,Alaska,1.863279856327397,1.863279856327397
2020-06-14,,AK,Alaska,1.9711536414072373,1.9711536414072373
2020-06-15,,AK,Alaska,1.846887933644886,1.846887933644886
2020-06-16,,AK,Alaska,1.9502210835306868,1.9502210835306868
2020-06-17,,AK,Alaska,1.9014774521715025,1.9014774521715025
2020-06-18,,AK,Alaska,1.9365903203206296,1.9365903203206296
2020-03-14,0.0529271165377479,AZ,Arizona,0.0529271165377479,
2020-03-15,5.671020248118473,AZ,Arizona,5.671020248118473,
2020-03-16,0.1058542330754959,AZ,Arizona,0.1058542330754959,
2020-03-17,0.0352847443584986,AZ,Arizona,0.0352847443584986,
2020-03-18,0.1411389774339946,AZ,Arizona,0.1411389774339946,
2020-03-19,0.2822779548679892,AZ,Arizona,0.2822779548679892,
2020-03-20,0.3704898157642358,AZ,Arizona,0.3704898157642358,
2020-03-21,0.6880525149907237,AZ,Arizona,0.6880525149907237,
2020-03-22,0.8468338646039676,AZ,Arizona,0.8468338646039676,
2020-03-23,1.993588056255173,AZ,Arizona,1.993588056255173,
2020-03-24,1.6230982404909378,AZ,Arizona,1.6230982404909378,
2020-03-25,1.6407406126701871,AZ,Arizona,1.6407406126701871,
2020-03-26,2.240581266764664,AZ,Arizona,2.240581266764664,
2020-03-27,2.8051371765006428,AZ,Arizona,2.8051371765006428,
2020-03-28,2.4170049885571574,AZ,Arizona,2.4170049885571574,
2020-03-29,0.8115491202454689,AZ,Arizona,0.8115491202454689,
2020-03-30,4.198884578661339,AZ,Arizona,4.198884578661339,
2020-03-31,2.328793127660911,AZ,Arizona,2.328793127660911,
2020-04-01,2.187654150226916,AZ,Arizona,2.187654150226916,
2020-04-02,3.263838853161125,AZ,Arizona,3.263838853161125,
2020-04-03,3.016845642651634,AZ,Arizona,3.016845642651634,
2020-04-04,4.410593044812331,AZ,Arizona,4.410593044812331,
2020-04-05,4.410593044812331,AZ,Arizona,4.410593044812331,
2020-04-06,3.299123597519624,AZ,Arizona,3.299123597519624,
2020-04-07,2.099442289330669,AZ,Arizona,2.099442289330669,
2020-04-08,2.663998199066648,AZ,Arizona,2.663998199066648,
2020-04-09,5.151572676340803,AZ,Arizona,5.151572676340803,
2020-04-10,1.6583829848494365,AZ,Arizona,1.6583829848494365,
2020-04-11,4.95750658236906,AZ,Arizona,4.95750658236906,
2020-04-12,2.5757863381704014,AZ,Arizona,2.5757863381704014,
2020-04-13,2.87570666521764,AZ,Arizona,2.87570666521764,
2020-04-14,1.8348067066419296,AZ,Arizona,1.8348067066419296,
2020-04-15,2.752210059962895,AZ,Arizona,2.752210059962895,
2020-04-16,4.798725232755816,AZ,Arizona,4.798725232755816,
2020-04-17,4.816367604935065,AZ,Arizona,4.816367604935065,
2020-04-18,3.740182902000857,AZ,Arizona,3.740182902000857,
2020-04-19,3.704898157642358,AZ,Arizona,3.704898157642358,
2020-04-20,2.3817202441986587,AZ,Arizona,2.3817202441986587,
2020-04-21,3.299123597519624,AZ,Arizona,3.299123597519624,
2020-04-22,3.66961341328386,AZ,Arizona,3.66961341328386,
2020-04-23,5.469135375567291,AZ,Arizona,5.469135375567291,
2020-04-24,4.869294721472814,AZ,Arizona,4.869294721472814,
2020-04-25,4.145957462123591,AZ,Arizona,4.145957462123591,
2020-04-26,4.340023556095334,AZ,Arizona,4.340023556095334,
2020-04-27,3.352050714057372,AZ,Arizona,3.352050714057372,
2020-04-28,4.093030345585843,AZ,Arizona,4.093030345585843,
2020-04-29,4.481162533529328,AZ,Arizona,4.481162533529328,
2020-04-30,7.8684979919451985,AZ,Arizona,7.8684979919451985,
2020-05-01,5.539704864284288,AZ,Arizona,5.539704864284288,
2020-05-02,7.092233616058228,AZ,Arizona,7.092233616058228,
2020-05-03,4.869294721472814,AZ,Arizona,4.869294721472814,
2020-05-04,4.922221838010562,AZ,Arizona,4.922221838010562,
2020-05-05,6.809955661190239,AZ,Arizona,6.809955661190239,
2020-05-06,7.092233616058228,AZ,Arizona,7.092233616058228,
2020-05-07,4.198884578661339,AZ,Arizona,4.198884578661339,
2020-05-08,10.250218236143857,AZ,Arizona,10.250218236143857,
2020-05-09,7.656789525794206,AZ,Arizona,7.656789525794206,
2020-05-10,2.8051371765006428,AZ,Arizona,2.8051371765006428,
2020-05-11,4.604659138784074,AZ,Arizona,4.604659138784074,
2020-05-12,6.280684495812759,AZ,Arizona,6.280684495812759,
2020-05-13,7.762643758869703,AZ,Arizona,7.762643758869703,
2020-05-14,8.785901345266163,AZ,Arizona,8.785901345266163,
2020-05-15,8.732974228728416,AZ,Arizona,8.732974228728416,
2020-05-16,8.150775946813187,AZ,Arizona,8.150775946813187,
2020-05-17,5.398565886850293,AZ,Arizona,5.398565886850293,
2020-05-18,4.110672717765093,AZ,Arizona,4.110672717765093,
2020-05-19,6.986379382982732,AZ,Arizona,6.986379382982732,
2020-05-20,5.839625191331527,AZ,Arizona,5.839625191331527,
2020-05-21,7.3745115709262175,AZ,Arizona,7.3745115709262175,
2020-05-22,5.169215048520052,AZ,Arizona,5.169215048520052,
2020-05-23,7.603862409256459,AZ,Arizona,7.603862409256459,
2020-05-24,5.292711653774798,AZ,Arizona,5.292711653774798,
2020-05-25,3.9166066237933497,AZ,Arizona,3.9166066237933497,
2020-05-26,3.9166066237933497,AZ,Arizona,3.9166066237933497,
2020-05-27,8.450696273860427,AZ,Arizona,8.450696273860427,
2020-05-28,8.838828461803912,AZ,Arizona,8.838828461803912,
2020-05-29,12.384945269833024,AZ,Arizona,12.384945269833024,
2020-05-30,13.937474021606969,AZ,Arizona,13.937474021606969,
2020-05-31,12.01445545406879,AZ,Arizona,12.01445545406879,
2020-06-01,3.299123597519624,AZ,Arizona,3.299123597519624,
2020-06-02,19.88295344601399,AZ,Arizona,19.88295344601399,
2020-06-03,17.342451852202085,AZ,Arizona,17.342451852202085,
2020-06-04,9.174033533209649,AZ,Arizona,9.174033533209649,
2020-06-05,27.85730567103468,AZ,Arizona,27.85730567103468,
2020-06-06,19.74181446858,AZ,Arizona,19.74181446858,
2020-06-07,25.36973119376053,AZ,Arizona,25.36973119376053,
2020-06-08,13.919831649427715,AZ,Arizona,13.919831649427715,
2020-06-09,10.902986006776082,AZ,Arizona,10.902986006776082,
2020-06-10,,AZ,Arizona,19.178570759769443,19.178570759769443
2020-06-11,,AZ,Arizona,15.740542297759458,15.740542297759458
2020-06-12,,AZ,Arizona,17.49350879168191,17.49350879168191
2020-06-13,,AZ,Arizona,16.970328967107243,16.970328967107243
2020-06-14,,AZ,Arizona,15.250524040211882,15.250524040211882
2020-06-15,,AZ,Arizona,17.163573492628057,17.163573492628057
2020-06-16,,AZ,Arizona,16.330147216671463,16.330147216671463
2020-06-17,,AZ,Arizona,16.46834747459435,16.46834747459435
2020-06-18,,AZ,Arizona,16.792306141572446,16.792306141572446
2020-03-14,0.123396970522109,AR,Arkansas,0.123396970522109,
2020-03-15,0.1645292940294787,AR,Arkansas,0.1645292940294787,
2020-03-16,0.246793941044218,AR,Arkansas,0.246793941044218,
2020-03-17,4.707313977758182,AR,Arkansas,4.707313977758182,
2020-03-18,0.4524555585810664,AR,Arkansas,0.4524555585810664,
2020-03-19,0.5347202055958058,AR,Arkansas,0.5347202055958058,
2020-03-20,2.056616175368484,AR,Arkansas,2.056616175368484,
2020-03-21,0.9049111171621328,AR,Arkansas,0.9049111171621328,
2020-03-22,1.9332192048463748,AR,Arkansas,1.9332192048463748,
2020-03-23,0.3701909115663271,AR,Arkansas,0.3701909115663271,
2020-03-24,1.8098222343242656,AR,Arkansas,1.8098222343242656,
2020-03-25,2.55020405745692,AR,Arkansas,2.55020405745692,
2020-03-26,2.262277792905332,AR,Arkansas,2.262277792905332,
2020-03-27,1.8920868813390053,AR,Arkansas,1.8920868813390053,
2020-03-28,0.9460434406695026,AR,Arkansas,0.9460434406695026,
2020-03-29,0.9049111171621328,AR,Arkansas,0.9049111171621328,
2020-03-30,1.9332192048463748,AR,Arkansas,1.9332192048463748,
2020-03-31,2.056616175368484,AR,Arkansas,2.056616175368484,
2020-04-01,2.5090717339495505,AR,Arkansas,2.5090717339495505,
2020-04-02,2.426807086934811,AR,Arkansas,2.426807086934811,
2020-04-03,2.5090717339495505,AR,Arkansas,2.5090717339495505,
2020-04-04,1.6041606167874174,AR,Arkansas,1.6041606167874174,
2020-04-05,3.578512145141162,AR,Arkansas,3.578512145141162,
2020-04-06,1.8509545578316355,AR,Arkansas,1.8509545578316355,
2020-04-07,2.920394969023248,AR,Arkansas,2.920394969023248,
2020-04-08,2.221145469397962,AR,Arkansas,2.221145469397962,
2020-04-09,4.894746497376992,AR,Arkansas,4.894746497376992,
2020-04-10,2.138880822383223,AR,Arkansas,2.138880822383223,
2020-04-11,2.262277792905332,AR,Arkansas,2.262277792905332,
2020-04-12,2.221145469397962,AR,Arkansas,2.221145469397962,
2020-04-13,5.347202055958058,AR,Arkansas,5.347202055958058,
2020-04-14,2.8792626455158774,AR,Arkansas,2.8792626455158774,
2020-04-15,3.6607767921559016,AR,Arkansas,3.6607767921559016,
2020-04-16,2.0977484988758537,AR,Arkansas,2.0977484988758537,
2020-04-17,3.084924263052726,AR,Arkansas,3.084924263052726,
2020-04-18,1.8098222343242656,AR,Arkansas,1.8098222343242656,
2020-04-19,1.7275575873095266,AR,Arkansas,1.7275575873095266,
2020-04-20,5.840789938046495,AR,Arkansas,5.840789938046495,
2020-04-21,12.50422634624038,AR,Arkansas,12.50422634624038,
2020-04-22,2.0154838518611142,AR,Arkansas,2.0154838518611142,
2020-04-23,7.774009142892869,AR,Arkansas,7.774009142892869,
2020-04-24,11.352521288034032,AR,Arkansas,11.352521288034032,
2020-04-25,3.619644468648532,AR,Arkansas,3.619644468648532,
2020-04-26,4.606820232825404,AR,Arkansas,4.606820232825404,
2020-04-27,3.1260565865600958,AR,Arkansas,3.1260565865600958,
2020-04-28,3.8664384096927495,AR,Arkansas,3.8664384096927495,
2020-04-29,3.331718204096944,AR,Arkansas,3.331718204096944,
2020-04-30,2.591336380964289,AR,Arkansas,2.591336380964289,
2020-05-01,2.7147333514863985,AR,Arkansas,2.7147333514863985,
2020-05-02,2.0977484988758537,AR,Arkansas,2.0977484988758537,
2020-05-03,2.426807086934811,AR,Arkansas,2.426807086934811,
2020-05-04,1.110572734698981,AR,Arkansas,1.110572734698981,
2020-05-05,1.5630282932800477,AR,Arkansas,1.5630282932800477,
2020-05-06,2.961527292530617,AR,Arkansas,2.961527292530617,
2020-05-07,1.7686899108168963,AR,Arkansas,1.7686899108168963,
2020-05-08,3.413982851111684,AR,Arkansas,3.413982851111684,
2020-05-09,2.180013145890593,AR,Arkansas,2.180013145890593,
2020-05-10,4.707313977758182,AR,Arkansas,4.707313977758182,
2020-05-11,11.804976846615098,AR,Arkansas,11.804976846615098,
2020-05-12,5.347202055958058,AR,Arkansas,5.347202055958058,
2020-05-13,4.707313977758182,AR,Arkansas,4.707313977758182,
2020-05-14,2.961527292530617,AR,Arkansas,2.961527292530617,
2020-05-15,9.337037436172915,AR,Arkansas,9.337037436172915,
2020-05-16,4.730217203347513,AR,Arkansas,4.730217203347513,
2020-05-17,7.444950554833912,AR,Arkansas,7.444950554833912,
2020-05-18,2.221145469397962,AR,Arkansas,2.221145469397962,
2020-05-19,4.524555585810664,AR,Arkansas,4.524555585810664,
2020-05-20,3.290585880589574,AR,Arkansas,3.290585880589574,
2020-05-21,18.715207195853203,AR,Arkansas,18.715207195853203,
2020-05-22,6.33437782013493,AR,Arkansas,6.33437782013493,
2020-05-23,4.707313977758182,AR,Arkansas,4.707313977758182,
2020-05-24,12.7510202872846,AR,Arkansas,12.7510202872846,
2020-05-25,4.401158615288556,AR,Arkansas,4.401158615288556,
2020-05-26,6.210980849612821,AR,Arkansas,6.210980849612821,
2020-05-27,3.9898353802148585,AR,Arkansas,3.9898353802148585,
2020-05-28,10.735536435423484,AR,Arkansas,10.735536435423484,
2020-05-29,4.707313977758182,AR,Arkansas,4.707313977758182,
2020-05-30,19.5378536660006,AR,Arkansas,19.5378536660006,
2020-05-31,9.871757641768724,AR,Arkansas,9.871757641768724,
2020-06-01,7.815141466400238,AR,Arkansas,7.815141466400238,
2020-06-02,4.707313977758182,AR,Arkansas,4.707313977758182,
2020-06-03,25.66656986859868,AR,Arkansas,25.66656986859868,
2020-06-04,4.707313977758182,AR,Arkansas,4.707313977758182,
2020-06-05,24.02127692830389,AR,Arkansas,24.02127692830389,
2020-06-06,18.50954557831636,AR,Arkansas,18.50954557831636,
2020-06-07,13.368005139895146,AR,Arkansas,13.368005139895146,
2020-06-08,12.915549581314078,AR,Arkansas,12.915549581314078,
2020-06-09,13.98498999250569,AR,Arkansas,13.98498999250569,
2020-06-10,,AR,Arkansas,11.412742918127197,11.412742918127197
2020-06-11,,AR,Arkansas,15.941670674665914,15.941670674665914
2020-06-12,,AR,Arkansas,14.411339560555888,14.411339560555888
2020-06-13,,AR,Arkansas,13.855785328156148,13.855785328156148
2020-06-14,,AR,Arkansas,13.74304272324366,13.74304272324366
2020-06-15,,AR,Arkansas,14.56635215055796,14.56635215055796
2020-06-16,,AR,Arkansas,13.203930908031175,13.203930908031175
2020-06-17,,AR,Arkansas,14.531862636934605,14.531862636934605
2020-06-18,,AR,Arkansas,14.004277164879625,14.004277164879625
2020-03-04,4.0782986417821085,CA,California,4.0782986417821085,
2020-03-05,4.0782986417821085,CA,California,4.0782986417821085,
2020-03-06,0.0209667021513124,CA,California,0.0209667021513124,
2020-03-07,0.0269571884802588,CA,California,0.0269571884802588,
2020-03-08,0.0569096201249909,CA,California,0.0569096201249909,
2020-03-09,0.0778763222763033,CA,California,0.0778763222763033,
2020-03-10,0.0569096201249909,CA,California,0.0569096201249909,
2020-03-11,0.0718858359473569,CA,California,0.0718858359473569,
2020-03-12,0.1347859424012942,CA,California,0.1347859424012942,
2020-03-13,4.0782986417821085,CA,California,4.0782986417821085,
2020-03-14,0.1497621582236602,CA,California,0.1497621582236602,
2020-03-15,0.1228049697434014,CA,California,0.1228049697434014,
2020-03-16,0.1258002129078746,CA,California,0.1258002129078746,
2020-03-17,0.4432959883420344,CA,California,0.4432959883420344,
2020-03-18,0.3833911250525702,CA,California,0.3833911250525702,
2020-03-19,0.9375111104801132,CA,California,0.9375111104801132,
2020-03-20,0.4163387998617755,CA,California,0.4163387998617755,
2020-03-21,0.6469725235262123,CA,California,0.6469725235262123,
2020-03-22,0.7697774932696136,CA,California,0.7697774932696136,
2020-03-23,0.5900629034012215,CA,California,0.5900629034012215,
2020-03-24,1.1052447276906128,CA,California,1.1052447276906128,
2020-03-25,0.757796520611721,CA,California,0.757796520611721,
2020-03-26,1.9499033000720565,CA,California,1.9499033000720565,
2020-03-27,2.6148472825851083,CA,California,2.6148472825851083,
2020-03-28,2.288365777657529,CA,California,2.288365777657529,
2020-03-29,3.1899339701639637,CA,California,3.1899339701639637,
2020-03-30,2.2134846985456984,CA,California,2.2134846985456984,
2020-03-31,3.100076675229768,CA,California,3.100076675229768,
2020-04-01,2.015798649690467,CA,California,2.015798649690467,
2020-04-02,3.103071918394241,CA,California,3.103071918394241,
2020-04-03,4.52281717835454,CA,California,4.52281717835454,
2020-04-04,3.9686971929269967,CA,California,3.9686971929269967,
2020-04-05,4.229283348236166,CA,California,4.229283348236166,
2020-04-06,2.689728361696938,CA,California,2.689728361696938,
2020-04-07,4.5797267984795305,CA,California,4.5797267984795305,
2020-04-08,3.2708055356047403,CA,California,3.2708055356047403,
2020-04-09,4.049568758367774,CA,California,4.049568758367774,
2020-04-10,3.483467800282338,CA,California,3.483467800282338,
2020-04-11,3.423562936992874,CA,California,3.423562936992874,
2020-04-12,3.531391690913909,CA,California,3.531391690913909,
2020-04-13,1.6593647131181557,CA,California,1.6593647131181557,
2020-04-14,2.965290732828473,CA,California,2.965290732828473,
2020-04-15,3.2528340766179005,CA,California,3.2528340766179005,
