Province_State,state,HomelessNumber,EmployedPerc,PovertyPerc,SeriousIllnessRiskPerc,AlcoholAbuse(%),Alzheimer(%),Arthritis(%),Asthma(%),AtrialFibrillation(%),Autism(%),Cancer(%),Kidney(%),COPD(%),Depression(%),Diabetes(%),DrugAbuse(%),HIV/AIDS(%),HeartFailure(%),Hepatitis(%),Hyperlipidemia(%),Hypertension(%),IschemicHeartDisease,Osteoporosis(%),Schizophrenia(%),Stroke(%),votes_dem,votes_gop,retail,grocery.and.pharmacy,parks,transit.stations,workplaces,residential,Population,MaxDays,Confirmed,Deaths,Day7_StayAtHome,Day7_BusinessesClosed,Day7_RestaurantsClosed,Day7_GymsClosed,Day7_CinemasClosed,Day7_SuspendedElectiveProcedures,Day7_positive,Day7_negative,Day7_pending,Day7_hospitalizedCurrently,Day7_hospitalizedCumulative,Day7_inIcuCurrently,Day7_inIcuCumulative,Day7_onVentilatorCurrently,Day7_onVentilatorCumulative,Day7_recovered,Day7_death,Day7_hospitalized,Day7_totalTestResults,Day7_hospitalizedIncrease,Day7_negativeIncrease,Day7_positiveIncrease,Day7_totalTestResultsIncrease,Day14_StayAtHome,Day14_BusinessesClosed,Day14_RestaurantsClosed,Day14_GymsClosed,Day14_CinemasClosed,Day14_SuspendedElectiveProcedures,Day14_positive,Day14_negative,Day14_pending,Day14_hospitalizedCurrently,Day14_hospitalizedCumulative,Day14_inIcuCurrently,Day14_inIcuCumulative,Day14_onVentilatorCurrently,Day14_onVentilatorCumulative,Day14_recovered,Day14_death,Day14_hospitalized,Day14_totalTestResults,Day14_hospitalizedIncrease,Day14_negativeIncrease,Day14_positiveIncrease,Day14_totalTestResultsIncrease,Day21_StayAtHome,Day21_BusinessesClosed,Day21_RestaurantsClosed,Day21_GymsClosed,Day21_CinemasClosed,Day21_SuspendedElectiveProcedures,Day21_positive,Day21_negative,Day21_pending,Day21_hospitalizedCurrently,Day21_hospitalizedCumulative,Day21_inIcuCurrently,Day21_inIcuCumulative,Day21_onVentilatorCurrently,Day21_onVentilatorCumulative,Day21_recovered,Day21_death,Day21_hospitalized,Day21_totalTestResults,Day21_hospitalizedIncrease,Day21_negativeIncrease,Day21_positiveIncrease,Day21_totalTestResultsIncrease,Day28_StayAtHome,Day28_BusinessesClosed,Day28_RestaurantsClosed,Day28_GymsClosed,Day28_CinemasClosed,Day28_SuspendedElectiveProcedures,Day28_positive,Day28_negative,Day28_pending,Day28_hospitalizedCurrently,Day28_hospitalizedCumulative,Day28_inIcuCurrently,Day28_inIcuCumulative,Day28_onVentilatorCurrently,Day28_onVentilatorCumulative,Day28_recovered,Day28_death,Day28_hospitalized,Day28_totalTestResults,Day28_hospitalizedIncrease,Day28_negativeIncrease,Day28_positiveIncrease,Day28_totalTestResultsIncrease,Day35_StayAtHome,Day35_BusinessesClosed,Day35_RestaurantsClosed,Day35_GymsClosed,Day35_CinemasClosed,Day35_SuspendedElectiveProcedures,Day35_positive,Day35_negative,Day35_pending,Day35_hospitalizedCurrently,Day35_hospitalizedCumulative,Day35_inIcuCurrently,Day35_inIcuCumulative,Day35_onVentilatorCurrently,Day35_onVentilatorCumulative,Day35_recovered,Day35_death,Day35_hospitalized,Day35_totalTestResults,Day35_hospitalizedIncrease,Day35_negativeIncrease,Day35_positiveIncrease,Day35_totalTestResultsIncrease,Day42_StayAtHome,Day42_BusinessesClosed,Day42_RestaurantsClosed,Day42_GymsClosed,Day42_CinemasClosed,Day42_SuspendedElectiveProcedures,Day42_positive,Day42_negative,Day42_pending,Day42_hospitalizedCurrently,Day42_hospitalizedCumulative,Day42_inIcuCurrently,Day42_inIcuCumulative,Day42_onVentilatorCurrently,Day42_onVentilatorCumulative,Day42_recovered,Day42_death,Day42_hospitalized,Day42_totalTestResults,Day42_hospitalizedIncrease,Day42_negativeIncrease,Day42_positiveIncrease,Day42_totalTestResultsIncrease,Day49_StayAtHome,Day49_BusinessesClosed,Day49_RestaurantsClosed,Day49_GymsClosed,Day49_CinemasClosed,Day49_SuspendedElectiveProcedures,Day49_positive,Day49_negative,Day49_pending,Day49_hospitalizedCurrently,Day49_hospitalizedCumulative,Day49_inIcuCurrently,Day49_inIcuCumulative,Day49_onVentilatorCurrently,Day49_onVentilatorCumulative,Day49_recovered,Day49_death,Day49_hospitalized,Day49_totalTestResults,Day49_hospitalizedIncrease,Day49_negativeIncrease,Day49_positiveIncrease,Day49_totalTestResultsIncrease,Day56_StayAtHome,Day56_BusinessesClosed,Day56_RestaurantsClosed,Day56_GymsClosed,Day56_CinemasClosed,Day56_SuspendedElectiveProcedures,Day56_positive,Day56_negative,Day56_pending,Day56_hospitalizedCurrently,Day56_hospitalizedCumulative,Day56_inIcuCurrently,Day56_inIcuCumulative,Day56_onVentilatorCurrently,Day56_onVentilatorCumulative,Day56_recovered,Day56_death,Day56_hospitalized,Day56_totalTestResults,Day56_hospitalizedIncrease,Day56_negativeIncrease,Day56_positiveIncrease,Day56_totalTestResultsIncrease,Day63_StayAtHome,Day63_BusinessesClosed,Day63_RestaurantsClosed,Day63_GymsClosed,Day63_CinemasClosed,Day63_SuspendedElectiveProcedures,Day63_positive,Day63_negative,Day63_pending,Day63_hospitalizedCurrently,Day63_hospitalizedCumulative,Day63_inIcuCurrently,Day63_inIcuCumulative,Day63_onVentilatorCurrently,Day63_onVentilatorCumulative,Day63_recovered,Day63_death,Day63_hospitalized,Day63_totalTestResults,Day63_hospitalizedIncrease,Day63_negativeIncrease,Day63_positiveIncrease,Day63_totalTestResultsIncrease,Cluster
Alabama,AL,82.22147758122112,5.6,16.8,43.1,1.7334,13.9121,40.3171,4.6723,9.5177,0.0109,9.1872,27.7759,14.1995,15.442,30.8414,2.3183,0.0776,17.2593,0.3512,48.6242,69.1113,32.8638,7.0105,1.993,4.6672,18105.46688360429,32952.25531672413,-19.9742617717478,0.0480845969672785,22.748004788507583,-16.462290502793294,-30.586991221069432,10.853750997605744,3966117,86,673342,24414,0,0,3,0,0,3,9.959363276474193,4.94186127136441,2.1683677007007103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.901224547838604,0.0,0.1512814674907472,2.975202193984696,3.126483661475443,0,1,10,1,1,10,75.312957232477,502.279685647196,2.1683677007007103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764950454058718,0.0,577.592642879673,0.0,104.93891128274836,17.397368761435935,122.33628004418428,1,8,17,8,8,17,276.2147460601893,1708.3963987950938,2.1683677007007103,0.0,5.345278518006404,0.0,0.0,0.0,0.0,0.0,4.185453933910674,5.345278518006404,1984.6111448552829,5.345278518006404,233.2508092928172,39.68617163840603,272.9369809312232,8,15,24,15,15,24,709.384014642029,4426.495738779265,2.1683677007007103,0.0,59.78139323676028,0.0,4.4628032909770425,0.0,2.8491343044090733,0.0,15.834126930698211,59.78139323676028,5135.879753421294,10.135858321880066,454.7520912771863,80.30524565967167,535.057336936858,15,22,31,22,22,31,1434.980359883483,9619.433819022486,2.1683677007007103,0.0,152.54214638650348,0.0,42.98915034528734,0.0,26.47425681088077,0.0,37.164813846893566,152.54214638650348,11054.414178905969,15.632418307377216,954.6112734445302,117.217923727414,1071.8291971719443,22,29,38,29,29,38,2400.7864619223283,17871.15710403904,2.1683677007007103,0.0,280.77840366282686,0.0,91.70178287730796,0.0,55.49508499118911,0.0,69.89203798072523,280.77840366282686,20271.943565961366,21.15419187078949,1643.547076397393,154.58444619762855,1798.1315225950216,27,34,45,36,36,43,3608.743766258031,31165.091700522204,2.1683677007007103,0.0,446.7341735001768,0.0,149.64258492626416,0.0,89.281279397456,0.0,114.29314868925955,446.7341735001768,34773.83546678023,25.793490207172407,2136.9263690405505,187.2864567535451,2324.212825794096,27,34,52,43,43,43,5129.172941695871,49126.68990854279,2.1683677007007103,0.0,647.8628845291253,0.0,226.4179296778184,0.0,134.96828257966166,0.0,173.57027036771737,647.8628845291253,54255.86285023866,30.96227367977293,2922.3797482525106,241.06701844650573,3163.4467666990163,27,34,59,50,50,43,7005.567410139439,71656.96322120602,2.1683677007007103,0.0,880.1807914390827,0.0,311.0094835830612,0.0,185.2189433645049,0.0,251.73236190460344,880.1807914390827,78662.53063134548,34.97123256827773,3579.0421714740137,290.38477684848937,3869.426948322503,0
Alaska,AK,297.0937161641104,6.8,10.9,32.8,2.1878,8.6677,25.4904,3.2392,6.8328,0.0,6.9365,17.2346,8.1679,9.5348,20.6841,2.2296,0.0533,9.8733,0.8022,24.0386,41.8407,19.1171,4.0429,0.7317,2.5061,420182.27564127534,589198.5324474011,-13.430769230769233,1.7216783216783216,72.51608391608391,-31.5006993006993,-28.657342657342657,9.524475524475523,641885,81,25886,639,0,0,7,7,7,7,32.2487673025542,1210.8087897364794,0.0,0.0,0.6231645855566028,0.0,0.0,0.0,0.0,0.0,0.3115822927783014,0.6231645855566028,1243.0575570390336,0.4673734391674521,213.2780794067473,8.256930758624987,221.53501016537228,6,6,14,14,14,14,151.42899429025445,5085.334600434659,2.02528490305896,0.0,7.789557319457535,0.0,0.0,0.0,0.0,0.0,2.9600317813938632,7.789557319457535,5236.763594724912,1.4021203175023564,692.8032279925533,21.343387055313645,714.1466150478668,13,13,21,21,21,21,366.10919401450417,12103.569954119506,2.02528490305896,0.0,31.31402042421929,0.0,0.0,0.0,0.0,17.13702610280658,9.191677636959891,31.31402042421929,12469.679148134011,4.206360952507069,1021.366755727272,35.676172523115504,1057.0429282503876,20,20,28,28,28,28,666.7861065455651,20648.558542418035,2.02528490305896,0.0,66.0554460689999,0.0,0.0,0.0,0.0,107.96326444768144,18.22756412753063,66.0554460689999,21315.3446489636,5.4526901236202745,1246.7965445523732,45.80259703841031,1292.5991415907831,27,27,35,35,35,32,1019.4972619706024,31912.10263520724,2.02528490305896,38.16883086534192,99.70633368905644,0.0,0.0,0.0,0.0,288.9925765518745,28.042406350047127,99.70633368905644,32931.599897177846,0.0,1774.7727396652049,51.56686945480888,1826.3396091200127,34,28,36,36,42,32,1397.2907919642926,49570.717496124686,2.02528490305896,60.13538250621217,99.70633368905644,0.0,0.0,0.0,0.0,535.1425878467327,37.85724857256361,99.70633368905644,50968.00828808898,0.0,2855.963295605912,54.371110089813605,2910.3344056957244,41,28,36,36,49,32,1799.855114233858,73426.85995154895,2.02528490305896,74.46816797401404,99.70633368905644,0.0,0.0,0.0,0.0,829.8994368150057,47.98367308785842,99.70633368905644,75226.71506578282,0.0,3666.544630268661,57.33114187120746,3723.875772139869,48,28,36,36,56,32,2215.505892800112,104222.09585829236,2.02528490305896,85.84092166042205,99.70633368905644,0.0,0.0,0.0,0.0,1186.0379974606042,58.88905333509897,99.70633368905644,106437.60175109249,0.0,4820.645442719489,59.35642677426642,4880.001869493756,55,28,36,36,63,32,2648.293697469173,142570.55391542098,2.02528490305896,100.01791598183478,99.70633368905644,0.0,0.0,0.0,0.0,1564.9220654790188,69.79443358233952,99.70633368905644,145218.84761289015,0.0,6030.831067870413,61.69329397010368,6092.5243618405175,1
Arizona,AZ,176.547218397748,5.4,14.0,39.1,1.9628,8.4817,33.1839,5.2154,8.6573,0.0079,9.3641,23.8275,9.7912,13.2797,22.7182,1.8818,0.0743,10.4955,0.3919,43.6586,53.9929,25.3798,7.4655,0.731,3.4854,16517.67095282218,18015.578920329164,-28.07005838198499,-8.65721434528774,-13.818181818181818,-32.36864053377815,-36.28023352793996,12.532944120100083,5668172,87,771846,33814,0,0,1,1,1,0,3.510832063670616,18.40099418295705,9.915013164738118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.911826246627665,0.0,2.0641575449721707,0.9879728420379622,3.0521303870101333,0,0,8,8,8,7,50.10433698906808,181.92814191241905,16.142770544013132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652767770632225,0.0,232.03247890148708,0.0,129.86550161145428,12.82600457431426,142.69150618576853,4,5,15,15,15,14,209.20324930153848,2259.352750763385,16.513260359777366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.793110018538605,0.0,2468.556000064924,0.0,402.42250940867706,31.050575035478808,433.473084444156,11,12,22,22,22,21,529.853363659395,5995.654330884809,16.513260359777366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.967143551748253,0.0,6525.5076945442015,0.0,609.1558266051206,54.744280872210645,663.9001074773313,18,19,29,29,29,28,1008.7202717207592,11021.560390192815,16.513260359777366,50.08669461688885,0.0,25.06981086671329,0.0,17.27188236348509,0.0,28.809993768714147,29.49804628370488,0.0,12030.280661913575,0.0,787.3614279877182,79.35539006226347,866.7168180499817,25,26,36,36,36,35,1665.6516421872873,17239.843815607568,16.513260359777366,129.00102537467106,17.360094224381335,61.67773313865563,0.0,40.36574754612245,0.0,164.7091866654717,55.96160455257886,17.360094224381335,18905.49545779486,17.360094224381335,962.832461682532,106.48935847394893,1069.3218201564807,32,33,43,43,43,42,2535.103027925052,24781.88735274794,16.513260359777366,216.71889984989872,153.34749898203512,100.24395872249464,0.0,64.28880422118453,0.0,342.8618609315313,92.3578183583702,153.34749898203512,27316.990380673,21.22377373163693,1178.9162361339777,140.30978594156988,1319.2260220755477,39,40,50,50,50,42,3689.020022681034,34600.202675571585,16.513260359777366,307.241911501627,326.278031083037,136.11090136290855,0.0,88.30007275714287,0.0,547.9897222596633,142.81500279102326,326.278031083037,38289.22269825263,26.145995569647496,1596.7228940829602,185.5448282091652,1782.2677222921252,46,47,57,57,57,42,5157.112381205086,48297.17587963104,16.513260359777366,400.3583518637049,520.308840310421,173.84793545432282,0.0,112.99939380809192,0.0,908.211677415576,214.1078287673698,520.308840310421,53454.28826083613,28.73942427999715,2271.2437096121994,232.17361787892108,2503.4173274911204,0
Arkansas,AR,111.75652296952344,4.5,17.2,43.5,1.3374,13.5351,33.4961,3.5313,9.7259,0.0109,8.5064,21.4989,12.6331,15.3165,25.7292,1.975,0.0466,15.5827,0.2966,39.2665,61.8249,33.0758,6.7152,1.715,4.1778,15578.00374962261,27883.766634939933,-12.919386211368057,4.364382969526692,54.80613788631943,-13.75945537065053,-27.602982494056626,8.52431381024422,2431178,87,283168,5465,0,0,2,1,0,0,10.15968390632031,57.338458969273326,19.620118313015336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.49814287559364,0.0,13.203475845865665,3.578512145141162,16.78198799100683,0,0,9,8,0,0,78.89179648713505,370.6433671249082,30.849242630527264,6.540039437671777,0.0,0.0,0.0,1.3984989992505692,0.0,1.7686899108168963,0.3290585880589574,0.0,449.5351636120432,0.0,62.31547011366506,15.301224344741518,77.61669445840658,0,0,16,15,0,1,233.4259359043229,2074.138545182624,30.849242630527264,23.404292075693345,12.134035434674056,0.0,0.0,7.609479848863391,4.236629321259077,12.66875564026986,2.7969979985011384,12.134035434674056,2307.564481086947,4.318893968273817,368.7512802435692,28.58696483762193,397.3382450811911,0,0,23,22,0,8,508.3543862275818,5694.276601713244,30.849242630527264,44.87536494654032,49.60558214988783,0.0,5.3060697324506885,15.506885962278368,15.630282932800474,63.179248907319824,7.897406113414978,49.60558214988783,6202.630987940825,5.347202055958059,654.7854579138179,47.79575991556357,702.5812178293814,0,0,30,29,0,15,931.1946718833424,11368.80968814295,30.849242630527264,68.15626005171156,76.34159242967813,0.0,14.14951928653517,23.23976278166387,23.651086016737565,192.9517295730712,16.86425263802157,76.34159242967813,12300.00436002629,0.0,895.4095504319307,69.34909743342527,964.7586478653556,0,0,37,36,0,22,1554.4316376670074,18940.159873115008,30.849242630527264,94.9745349785166,160.12813541419015,0.0,14.14951928653517,30.19112545440934,40.06288309617806,426.4187978009015,28.998288072695622,160.12813541419015,20494.59151078201,11.969506140644574,1349.428137306277,112.37350782213396,1461.8016451284109,0,0,44,43,0,25,2445.60455877768,30477.28302905012,30.849242630527264,123.93169072770483,233.63159752185973,0.0,14.14951928653517,36.73116489208113,55.117313499875365,780.526970875847,44.71083565251085,233.63159752185973,32922.88758782779,17.028781932051047,1905.4548864789,136.23025545640837,2041.6851419353088,0,0,51,46,0,25,3458.6936867641944,45774.84659699948,30.849242630527264,147.91183533250134,361.6765206003016,0.0,14.14951928653517,41.420249771921256,80.82501569198142,1374.230928381221,68.27965702223366,361.6765206003016,49233.54028376367,19.167662754434264,2479.0451377891704,151.5726121246573,2630.617749913828,0,0,58,46,0,25,4633.227184517135,65211.39135020143,30.849242630527264,165.84552838171453,502.8837872011017,0.0,14.14951928653517,44.916497270047685,109.12405426505175,2287.039451656769,95.2213289195608,502.8837872011017,69844.61853471857,21.388808223832235,3168.6696737137304,183.2033689018245,3351.873042615556,0
California,CA,453.1143954351775,5.5,12.8,33.3,1.9231,11.6392,31.9401,5.0766,8.4714,0.025,8.6377,24.2571,9.8874,13.9273,27.3185,2.1032,0.1938,14.4157,1.1601,40.9283,55.2354,26.4232,8.4057,1.9253,3.7592,22052.447846002327,11729.998237898444,-40.60048213894368,-10.511505588428664,-20.58316896778436,-43.751040981810206,-39.21827744904668,16.388998465921542,33386271,97,4371414,167681,0,0,0,0,0,0,1.7072886037497268,11.052447276906127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.759735880655851,0.0,0.6829154414998907,0.2396194531578564,0.9225348946577472,0,0,0,0,0,0,7.470136452196172,72.58073236151472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048335107565622,0.0,80.05086881371088,0.0,22.52123335367403,1.287954560723478,23.809187914397512,6,6,6,6,6,6,35.17014523724438,299.5123354746626,72.48488458025156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6110296055525338,0.0,334.68248071190703,0.0,38.908208706506926,6.137253244005598,45.04546195051253,13,13,13,13,13,13,135.57069611038622,701.1744438305194,1312.5155546721585,17.561110673306402,0.0,6.811182956012067,0.0,0.0,0.0,0.0,2.725671279670617,0.0,836.7451399409056,0.0,63.828631834924,22.251661468871447,86.08029330379543,20,20,20,20,20,20,386.3084918947672,2179.051383126915,2011.904833576652,64.83503353818699,0.0,26.97515993924569,0.0,0.0,0.0,0.0,8.48552388495259,0.0,2565.359875021682,0.0,344.15943008430014,47.36078491665032,391.52021500095054,27,27,27,27,27,27,814.1280588059685,5433.176409548703,2297.651031467396,145.95819940477932,0.0,54.80396418036624,0.0,0.0,0.0,0.0,21.005640312450584,0.0,6247.304468354671,0.0,534.3753424873356,69.74423708475858,604.1195795720943,34,34,34,34,34,34,1418.175752542115,10357.34718621316,2441.4227033621096,248.7339781073484,0.0,85.22365375875611,0.0,0.0,0.0,0.0,43.20039216119704,0.0,11775.522938755274,0.0,797.8638884228792,99.4660350058262,897.3299234287053,41,41,41,41,41,35,2268.270691267078,20304.304125489187,2441.4227033621096,351.8572050169963,0.0,116.72762136268528,0.0,0.0,0.0,0.0,77.076592351389,0.0,22572.57481675627,0.0,1593.8138164636596,134.7200470516758,1728.5338635153355,48,48,48,48,48,35,3355.007811444411,33636.04159326449,2441.4227033621096,451.8743647650856,0.0,147.19523483170673,0.0,0.0,0.0,0.0,121.70272025887527,0.0,36991.0494047089,0.0,2166.243723355627,168.20986087365074,2334.453584229278,2
Colorado,CO,203.22480732834703,3.9,9.6,31.3,1.7505,9.5121,31.3301,4.1469,7.3796,0.0199,8.1105,18.9886,9.4925,13.9737,18.3382,1.7931,0.0658,10.4604,0.3981,29.3509,43.8945,20.9693,6.4955,0.8461,2.7218,25610.86812212165,24031.507767924413,-30.680851063829788,-9.215337853635726,24.8737432779986,-43.43535188216039,-40.23193827449147,14.51858779518354,4733182,91,1167021,59807,0,0,0,0,0,0,10.98626674402125,65.05137558623353,0.0211274360461947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633823081385841,0.0,76.03764233025478,0.0,10.436953406820187,2.577547197635756,13.014500604455948,0,0,7,7,7,1,58.83990938865229,481.19848338813085,0.0211274360461947,2.7465666860053126,3.1902428429754024,0.0,0.0,0.0,0.0,0.0,0.5493133372010627,3.1902428429754024,540.0383927767831,1.2253912906792934,99.55247864966952,12.296167778885325,111.84864642855484,5,5,14,14,14,8,282.1569083969305,1788.0782948975973,0.0211274360461947,40.20551079590855,33.08556484834092,0.0,0.0,0.0,0.0,0.0,4.500143877839474,33.08556484834092,2070.235203294528,8.746758523124612,266.2902039262382,55.311627568937766,321.601831495176,12,12,21,21,21,15,838.8859756502076,4252.8472389187655,0.0211274360461947,142.88484998041486,136.08181557354018,0.0,0.0,0.0,0.0,0.0,18.740035772974714,136.08181557354018,5091.7332145689725,19.521750906683923,437.1266517957687,104.39066150424809,541.5173133000168,19,19,28,28,28,22,1765.387428583984,8014.122423350717,0.0211274360461947,265.71976315299094,320.0384012277576,0.0,0.0,0.0,0.0,0.0,52.54393344688626,320.0384012277576,9779.509851934705,31.099585859998623,627.8440169847685,162.15307165454442,789.9970886393128,26,26,35,35,35,29,3049.8721578844843,12957.857948416096,0.0211274360461947,394.0478096975776,568.1378827182223,0.0,0.0,0.0,0.0,0.0,107.30624767862297,568.1378827182223,16007.730106300583,38.30404155175102,767.6020064303464,205.37980580505885,972.9818122354052,33,33,42,42,42,36,4768.758099730794,19246.12237602525,0.0211274360461947,537.5453553233322,894.7046616842539,0.0,0.0,0.0,0.0,134.91980659099946,192.2596680203719,894.7046616842539,24014.880475756054,51.50868908062272,1050.0335714958774,283.78372097248746,1333.8172924683647,33,37,49,49,49,36,7035.393948510749,27948.513283452867,0.0211274360461947,676.5638845072934,1290.8863424224974,0.0,0.0,0.0,0.0,499.6004801843665,308.52394858258145,1290.8863424224974,34983.90723196361,59.13569349329901,1401.213813455726,351.26475170403336,1752.4785651597592,33,37,56,56,56,36,9767.826379801158,39297.55923182333,0.0211274360461947,790.6097842846524,1781.2963879267688,0.0,0.0,0.0,0.0,929.64944090466,446.7818900688797,1781.2963879267688,49065.38561162449,77.93911157441231,1875.2289685881503,420.2247029588129,2295.4536715469635,2
Connecticut,CT,104.44729199819412,5.5,10.4,36.0,1.9836,13.5391,32.9299,5.7197,11.9759,0.048,10.4844,23.318,11.1897,16.694000000000003,25.1889,1.4929,0.149,14.9068,0.4467,42.7528,62.4703,27.0425,8.0271,2.1842,3.9558,30457.14716668212,23013.047818814764,-33.09933774834437,-12.202649006622517,38.48079470198675,-43.7430463576159,-40.26622516556292,16.478145695364233,2903857,87,1992954,166954,0,0,5,5,5,0,15.70325260506974,63.12294303748428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377478298690328,0.0,78.82619564255404,0.0,17.390663520965393,6.474148003844543,23.864811524809927,0,5,12,12,12,0,175.07749176354068,1148.1281619583883,0.0,19.9389983735425,0.0,0.0,0.0,0.0,0.0,0.0,3.5125696616603364,0.0,1323.2056537219294,0.0,241.40307184548,44.25149034542679,285.6545621909068,0,12,19,19,19,0,907.8270727518608,4064.7318376903545,0.0,164.71196756589595,0.0,0.0,0.0,0.0,0.0,0.0,20.52442665048589,0.0,4972.558910442215,0.0,516.6232359238076,169.01658724930326,685.6398231731107,0,19,26,26,26,0,2758.503603999784,9096.17794540158,0.0,475.9531891549757,0.0,0.0,0.0,0.0,0.0,0.0,87.40099805190133,0.0,11854.681549401364,0.0,883.34239599264,362.69003604516337,1246.0324320378036,0,26,33,33,33,0,6145.826051351703,17070.572001307228,0.0,908.6879966885422,0.0,0.0,0.0,0.0,0.0,0.0,266.3354290517749,0.0,23216.39805265893,0.0,1327.6824581926724,578.6441963223397,1906.3266545150125,0,33,40,40,40,0,11105.574413616096,27818.415300753448,0.0,1375.2398964549564,0.0,0.0,0.0,0.0,0.0,0.0,604.6096622526522,0.0,38923.989714369534,0.0,1722.467738597321,823.5598378294799,2546.0275764268013,0,40,47,47,47,0,17464.8062903924,42885.06631008345,0.0,1788.4489491045874,267.16191603098906,0.0,0.0,0.0,0.0,149.66301715270413,1108.6634087009106,267.16191603098906,60349.87260047585,267.16191603098906,2458.592141417432,990.3380228434112,3448.930164260843,0,47,54,54,54,0,24805.00933758101,61787.47782690401,0.0,2142.73636752774,2249.6286835061096,0.0,0.0,0.0,0.0,1270.792604456762,1738.5842346919976,2249.6286835061096,86592.48716448504,323.32859366008734,3031.519802800207,1115.929606726502,4147.449409526707,0,54,61,61,61,0,33105.69356548894,86997.60353212987,0.0,2426.428023143013,4620.165524679762,0.0,0.0,0.0,0.0,2634.255061457917,2481.630465963028,4620.165524679762,120103.29709761876,376.9469364366082,4122.930295810022,1242.450988461209,5365.38128427123,2
Delaware,DE,120.18556337798424,5.7,12.5,41.3,1.9418,10.1291,34.5592,4.6438,10.2963,0.0245,9.7076,24.4121,10.6054,15.2535,29.2806,1.8878,0.1801,11.7568,0.4928,56.8803,65.3349,29.8527,6.1742,1.2263,4.9349,30742.0577699771,24154.94933545605,-30.318471337579613,-12.369426751592355,11.681528662420382,-39.73885350318472,-38.09554140127389,14.85031847133758,766315,84,386038,13706,0,0,7,5,5,0,36.277509901280816,32.88464926303152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.16215916431233,0.0,0.0,7.829678395959887,7.829678395959887,7,7,14,12,12,0,194.0455295798725,350.24761357927224,0.0,19.313206710034382,0.0,0.0,0.0,0.0,0.0,5.219785597306591,2.348903518787966,0.0,544.2931431591446,0.0,284.4783150532092,33.40662782276218,317.8849428759714,14,14,21,19,19,0,646.7314355062865,5020.389787489478,0.0,87.69239803475071,0.0,0.0,0.0,0.0,0.0,57.93962013010315,13.96292647279513,0.0,5667.121222995766,0.0,820.1588119767981,86.77893555522205,906.93774753202,21,21,28,26,26,0,1817.5293449821552,13345.556331273692,0.0,251.7241604301104,0.0,0.0,0.0,0.0,0.0,218.83951116707885,37.32146702074212,0.0,15163.085676255849,0.0,1325.6950470759414,211.00983277111888,1536.7048798470605,28,28,35,33,33,0,3876.604268479672,23923.19085493564,0.0,457.1227236841247,0.0,0.0,0.0,0.0,0.0,586.3124172174628,89.51932299380805,0.0,27799.795123415304,0.0,1627.529149240195,357.16382949570345,1984.6929787358984,35,35,42,40,40,0,7093.688626739657,36792.57224509504,0.0,723.4622837866934,0.0,0.0,0.0,0.0,0.0,1268.2774055055686,183.4754637453266,0.0,43886.26087183469,0.0,2011.9663584818247,542.0747342802896,2554.0410927621147,42,42,49,47,47,0,11584.79215466225,52930.32238700795,0.0,998.1535008449526,0.0,0.0,0.0,0.0,0.0,2553.519114202384,329.4989658299785,0.0,64515.114541670206,0.0,2451.47230577504,689.0116988444701,3140.48400461951,49,49,56,54,54,0,17129.248416121307,73354.42996678912,0.0,1259.7952539099456,0.0,0.0,0.0,0.0,0.0,4623.033608894515,520.6736133313324,0.0,90483.67838291042,0.0,3305.0377455746,855.6533540384828,4160.691099613084,56,56,63,61,61,0,23833.41054266196,101395.7706687198,0.0,1497.1650039474628,0.0,0.0,0.0,0.0,0.0,7549.245414744589,767.0474935242033,0.0,125229.18121138171,0.0,4508.981293593366,1025.8183645106778,5534.799658104043,2
